15	3	1	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	10	1	uniform	G000695235	0.200443	0.33336	0.21127603680414597
15	10	1	uniform	G000716215	0.172849	0.41003	0.19748811395347968
15	10	1	uniform	G000716675	0.188903	0.37231	0.19639512989848618
15	10	1	uniform	G000716805	0.181643	0.37127	0.20704892818163156
15	10	1	uniform	G000717025	0.192857	0.32196	0.20743437931741818
15	10	1	uniform	G000717345	0.196184	0.33131	0.20481603680414595
15	10	1	uniform	G000717745	0.194867	0.31868	0.21252603680414595
15	10	1	uniform	G000718015	0.199765	0.28571	0.20823603680414593
15	10	1	uniform	G000718095	0.191807	0.341	0.2015956908808909
15	10	1	uniform	G000718315	0.184393	0.36735	0.19756188030030944
15	10	1	uniform	G000718595	0.189905	0.35182	0.1961876169056254
15	10	1	uniform	G000718635	0.199086	0.32085	0.21042603680414593
15	10	1	uniform	G000718985	0.200855	0.26187	0.23175225191392396
15	10	1	uniform	G000719135	0.212458	0.25378	0.23989178278175263
15	10	1	uniform	G000719265	0.197557	0.29902	0.20578603680414595
15	10	1	uniform	G000719335	0.190009	0.36132	0.20039789296051105
15	10	1	uniform	G000719955	0.195969	0.33106	0.20424078967193873
15	10	1	uniform	G000720455	0.181224	0.37249	0.2009027937812325
15	10	1	uniform	G000720475	0.18985	0.34996	0.20449512989848617
15	10	1	uniform	G000721105	0.173637	0.41316	0.19061811395347963
15	10	1	uniform	G000721235	0.175356	0.41462	0.19596754601447589
15	10	1	uniform	G000721265	0.199779	0.28436	0.22804341851471982
15	10	1	uniform	G000721275	0.192627	0.36959	0.19952761690562543
15	10	1	uniform	G000721445	0.208092	0.30413	0.24220338055954344
15	10	1	uniform	G000725495	0.183693	0.39807	0.19417892818163154
15	10	1	uniform	G000725795	0.183324	0.34026	0.19924188030030943
15	10	1	uniform	G000745345	0.209837	0.27603	0.23590744318627022
15	10	1	uniform	G000802245	0.185164	0.30631	0.21690188030030938
15	10	1	uniform	G000818195	0.212353	0.04602	0.20559569088089086
15	10	1	uniform	G000819545	0.18062	0.16453	0.2048552683310086
15	10	1	uniform	G000827005	0.195289	0.33146	0.2050942722343516
15	10	1	uniform	G000830005	0.190396	0.36371	0.19223761690562544
15	10	1	uniform	G000935125	0.197703	0.29905	0.20424603680414594
15	10	1	uniform	G000938975	0.20088	0.34123	0.22192378667866447
15	10	1	uniform	G000964305	0.204526	0.24055	0.24599338055954342
15	10	1	uniform	G000968255	0.179948	0.39992	0.19339892818163154
15	10	1	uniform	G000993785	0.209049	0.2351	0.23621980773528986
15	10	1	uniform	G001005085	0.18224	0.41954	0.1978118803003094
15	10	1	uniform	G001011035	0.205427	0.31796	0.2384044776158608
15	10	1	uniform	G001013905	0.1786	0.38896	0.1896275460144759
15	10	1	uniform	G001083795	0.209918	0.28064	0.23715683909320767
15	10	1	uniform	G001187435	0.20025	0.29178	0.20872603680414595
15	10	1	uniform	G001278075	0.190048	0.34547	0.20765630461667342
15	10	1	uniform	G001279985	0.180635	0.40402	0.19494047432272413
15	10	1	uniform	G001298575	0.185863	0.39021	0.2036473992122388
15	10	1	uniform	G001418335	0.181247	0.37789	0.20350892818163152
15	10	1	uniform	G001418415	0.17954	0.36814	0.20199754601447586
15	10	1	uniform	G001418465	0.188383	0.36628	0.1989351298984862
15	10	1	uniform	G001418475	0.180874	0.38497	0.20337716537820744
15	10	1	uniform	G001418495	0.191499	0.25988	0.21201378667866447
15	10	1	uniform	G001418585	0.179222	0.40407	0.19565811395347965
15	10	1	uniform	G001418655	0.180487	0.40689	0.18822892818163153
15	10	1	uniform	G001419695	0.178785	0.33435	0.20771754601447587
15	10	1	uniform	G001419745	0.187954	0.37571	0.19719512989848614
15	10	1	uniform	G001509795	0.174505	0.40116	0.18681228868028601
15	10	1	uniform	G001511815	0.180267	0.42423	0.19100188030030943
15	10	1	uniform	G001514045	0.174487	0.41213	0.19626811395347968
15	10	1	uniform	G001646665	0.19046	0.36199	0.1913176169056254
15	10	1	uniform	G001654495	0.183098	0.37723	0.19429188030030944
15	10	1	uniform	G001660045	0.17971	0.40688	0.19725754601447587
15	10	1	uniform	G001729485	0.197372	0.33635	0.20305603680414594
15	10	1	uniform	G001746425	0.178672	0.36714	0.19690279378123246
15	10	1	uniform	G001750785	0.193707	0.32311	0.2053976169056254
15	10	1	uniform	G001751375	0.204909	0.26593	0.24665338055954344
15	10	1	uniform	G001905365	0.190907	0.35794	0.19739437931741824
15	10	1	uniform	G900090125	0.204526	0.24055	0.24597338055954346
15	10	1	uniform	G900142575	0.206099	0.2978	0.23666744318627025
15	10	1	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	10	1	exp	G000009765	0.182811	0.37116	0.19651496675282046
15	10	1	exp	G000010605	0.193929	0.36014	0.20672710511731957
15	10	1	exp	G000091305	0.186071	0.38138	0.20845717318689866
15	10	1	exp	G000092385	0.203942	0.33059	0.2280584830800785
15	10	1	exp	G000147815	0.203327	0.32826	0.22681848308007851
15	10	1	exp	G000156435	0.178721	0.37169	0.2010252951903618
15	10	1	exp	G000158915	0.201697	0.32556	0.23394848308007854
15	10	1	exp	G000158935	0.17378	0.41653	0.20528529519036182
15	10	1	exp	G000158955	0.164857	0.39639	0.19771117955632111
15	10	1	exp	G000163875	0.189086	0.31246	0.22312562497682886
15	10	1	exp	G000203835	0.180888	0.40256	0.20534529519036185
15	10	1	exp	G000213055	0.204863	0.28045	0.23302104026733056
15	10	1	exp	G000225525	0.203814	0.04992	0.19801617450254322
15	10	1	exp	G000240165	0.206772	0.29861	0.22486881432973485
15	10	1	exp	G000242715	0.0554137	0.00046	0.22210584636489403
15	10	1	exp	G000253235	0.194235	0.35095	0.19860488786796512
15	10	1	exp	G000317595	0.185245	0.36263	0.20473717318689866
15	10	1	exp	G000331005	0.184415	0.36013	0.21209948026200276
15	10	1	exp	G000342125	0.20305	0.29776	0.21291764454172876
15	10	1	exp	G000349325	0.17857	0.38432	0.19746135747507937
15	10	1	exp	G000373565	0.213498	0.01429	0.21173269564527297
15	10	1	exp	G000375725	0.229844	0.02751	0.20611710511731954
15	10	1	exp	G000376565	0.184656	0.39243	0.20584948026200278
15	10	1	exp	G000380165	0.270716	1e-05	0.26771007016677645
15	10	1	exp	G000381025	0.210512	0.21975	0.2616986809986095
15	10	1	exp	G000384175	0.208952	0.04335	0.19864488786796508
15	10	1	exp	G000424785	0.204795	0.26543	0.2449286809986095
15	10	1	exp	G000424825	0.203082	0.27894	0.2279696461342666
15	10	1	exp	G000424845	0.204262	0.21891	0.23999077426469473
15	10	1	exp	G000424965	0.204823	0.23493	0.2449286809986095
15	10	1	exp	G000426325	0.202	0.25511	0.22053195549755625
15	10	1	exp	G000429085	0.191149	0.29666	0.2044371051173196
15	10	1	exp	G000444875	0.184349	0.37841	0.19145584636489404
15	10	1	exp	G000497445	0.183269	0.34704	0.20540584636489406
15	10	1	exp	G000695235	0.202626	0.32626	0.21297764454172874
15	10	1	exp	G000716215	0.176755	0.39151	0.20315094583587603
15	10	1	exp	G000716675	0.191725	0.35728	0.20079269564527297
15	10	1	exp	G000716805	0.185261	0.35445	0.21234496675282044
15	10	1	exp	G000717025	0.194901	0.30948	0.21086710511731954
15	10	1	exp	G000717345	0.198861	0.32457	0.2065176445417287
15	10	1	exp	G000717745	0.19738	0.3112	0.21422764454172877
15	10	1	exp	G000718015	0.2012	0.27939	0.20993764454172878
15	10	1	exp	G000718095	0.194	0.32981	0.20489870392283324
15	10	1	exp	G000718315	0.18751	0.35239	0.20311584636489405
15	10	1	exp	G000718595	0.193422	0.34172	0.19997488786796508
15	10	1	exp	G000718635	0.201283	0.31392	0.21212764454172872
15	10	1	exp	G000718985	0.201569	0.26492	0.23080117668597663
15	10	1	exp	G000719135	0.208468	0.27146	0.23272578915393347
15	10	1	exp	G000719265	0.199693	0.29322	0.20748764454172874
15	10	1	exp	G000719335	0.192896	0.34993	0.2046276872972573
15	10	1	exp	G000719955	0.198391	0.32477	0.20782104026733056
15	10	1	exp	G000720455	0.184399	0.35961	0.2058765405943863
15	10	1	exp	G000720475	0.192481	0.33566	0.208892695645273
15	10	1	exp	G000721105	0.177663	0.3954	0.19628094583587605
15	10	1	exp	G000721235	0.178876	0.40171	0.2015852951903618
15	10	1	exp	G000721265	0.201848	0.27996	0.23141535769507024
15	10	1	exp	G000721275	0.196167	0.3605	0.2033148878679651
15	10	1	exp	G000721445	0.209199	0.3033	0.2412786809986095
15	10	1	exp	G000725495	0.18746	0.38002	0.19947496675282042
15	10	1	exp	G000725795	0.186059	0.32735	0.20479584636489406
15	10	1	exp	G000745345	0.211322	0.27486	0.2365207175096001
15	10	1	exp	G000802245	0.187883	0.29261	0.22245584636489402
15	10	1	exp	G000818195	0.215932	0.04295	0.20889870392283322
15	10	1	exp	G000819545	0.184763	0.14058	0.21033925239001672
15	10	1	exp	G000827005	0.197944	0.32309	0.20872780817060668
15	10	1	exp	G000830005	0.194097	0.35403	0.19602488786796507
15	10	1	exp	G000935125	0.200021	0.29178	0.20594764454172873
15	10	1	exp	G000938975	0.202593	0.33433	0.22336848308007856
15	10	1	exp	G000964305	0.20545	0.23927	0.24506868099860948
15	10	1	exp	G000968255	0.183769	0.38034	0.19869496675282047
15	10	1	exp	G000993785	0.206547	0.24701	0.2310751999823249
15	10	1	exp	G001005085	0.185962	0.40396	0.20336584636489405
15	10	1	exp	G001011035	0.206225	0.31905	0.2385746215900014
15	10	1	exp	G001013905	0.182284	0.37701	0.19524529519036185
15	10	1	exp	G001083795	0.205521	0.30012	0.22886508312332077
15	10	1	exp	G001187435	0.202301	0.29037	0.21042764454172871
15	10	1	exp	G001278075	0.193022	0.33408	0.21151976691987553
15	10	1	exp	G001279985	0.184664	0.38809	0.2005634553529215
15	10	1	exp	G001298575	0.188993	0.37475	0.20908948026200275
15	10	1	exp	G001418335	0.184278	0.3622	0.20880496675282045
15	10	1	exp	G001418415	0.182642	0.35364	0.20761529519036184
15	10	1	exp	G001418465	0.191596	0.35252	0.20333269564527298
15	10	1	exp	G001418475	0.184628	0.36738	0.20885717318689867
15	10	1	exp	G001418495	0.194155	0.2568	0.21345848308007853
15	10	1	exp	G001418585	0.18347	0.386	0.201320945835876
15	10	1	exp	G001418655	0.18411	0.38891	0.1935249667528204
15	10	1	exp	G001419695	0.181806	0.31925	0.21333529519036182
15	10	1	exp	G001419745	0.191692	0.36336	0.20159269564527296
15	10	1	exp	G001509795	0.178594	0.3833	0.19273617450254318
15	10	1	exp	G001511815	0.184164	0.4077	0.196555846364894
15	10	1	exp	G001514045	0.178472	0.39288	0.201930945835876
15	10	1	exp	G001646665	0.193598	0.35375	0.19510488786796507
15	10	1	exp	G001654495	0.186644	0.36528	0.19984584636489405
15	10	1	exp	G001660045	0.183178	0.39181	0.20287529519036185
15	10	1	exp	G001729485	0.199823	0.32871	0.20475764454172876
15	10	1	exp	G001746425	0.182621	0.35763	0.2018765405943863
15	10	1	exp	G001750785	0.19672	0.31558	0.20918488786796507
15	10	1	exp	G001751375	0.205455	0.265	0.24572868099860956
15	10	1	exp	G001905365	0.19338	0.34736	0.20082710511731955
15	10	1	exp	G900090125	0.20545	0.23927	0.24504868099860957
15	10	1	exp	G900142575	0.207899	0.2937	0.23728071750960011
15	10	2	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	10	2	uniform	G000009765	0.197706	0.26956	0.2028746764535049
15	10	2	uniform	G000010605	0.206727	0.25494	0.22010488086134436
15	10	2	uniform	G000091305	0.202556	0.28301	0.21453426282733826
15	10	2	uniform	G000092385	0.202167	0.29365	0.22920972510038226
15	10	2	uniform	G000158915	0.199611	0.2829	0.2337893897457582
15	10	2	uniform	G000158935	0.197408	0.2825	0.21167378738155054
15	10	2	uniform	G000158955	0.194631	0.27151	0.21147523254087566
15	10	2	uniform	G000163875	0.213801	0.21239	0.24119488086134433
15	10	2	uniform	G000203835	0.198395	0.29435	0.2117337873815505
15	10	2	uniform	G000204605	0.204076	0.2547	0.21378248449176
15	10	2	uniform	G000213055	0.21366	0.21112	0.24259231760241534
15	10	2	uniform	G000225525	0.211076	0.04476	0.2044213015846305
15	10	2	uniform	G000240165	0.215056	0.23969	0.22705888805644894
15	10	2	uniform	G000242715	0.0612112	0.00019	0.22780257971571374
15	10	2	uniform	G000253235	0.207458	0.25451	0.21237488086134435
15	10	2	uniform	G000317595	0.199511	0.26855	0.21081426282733823
15	10	2	uniform	G000331005	0.200495	0.26017	0.21840248449175997
15	10	2	uniform	G000342125	0.211644	0.2249	0.21965519245981674
15	10	2	uniform	G000349325	0.195538	0.28692	0.20344130158463053
15	10	2	uniform	G000373665	0.235524	0.01846	0.23119309180305314
15	10	2	uniform	G000375725	0.228048	0.02788	0.2194948808613444
15	10	2	uniform	G000376565	0.191129	0.32058	0.21215248449175997
15	10	2	uniform	G000381025	0.214952	0.18058	0.26081181651305335
15	10	2	uniform	G000384175	0.211174	0.0407	0.2124148808613444
15	10	2	uniform	G000424785	0.21156	0.21734	0.24404181651305334
15	10	2	uniform	G000424825	0.210957	0.21338	0.23053573651636827
15	10	2	uniform	G000424845	0.209608	0.17544	0.24428107540588667
15	10	2	uniform	G000424965	0.197175	0.23146	0.23281626762449903
15	10	2	uniform	G000426325	0.209716	0.21103	0.22336573651636826
15	10	2	uniform	G000429085	0.202206	0.21434	0.21781488086134435
15	10	2	uniform	G000444875	0.202569	0.27171	0.19573578549855206
15	10	2	uniform	G000497405	0.208491	0.16547	0.2528657365163683
15	10	2	uniform	G000497425	0.206979	0.24461	0.22853488086134438
15	10	2	uniform	G000695235	0.209771	0.26026	0.21971519245981672
15	10	2	uniform	G000716215	0.1919	0.28376	0.2048862566116703
15	10	2	uniform	G000716675	0.203409	0.2807	0.20598699324156536
15	10	2	uniform	G000716805	0.192761	0.29614	0.21870467645350486
15	10	2	uniform	G000717025	0.204711	0.22679	0.22424488086134436
15	10	2	uniform	G000717345	0.208004	0.25359	0.21325519245981675
15	10	2	uniform	G000717745	0.20377	0.23965	0.22096519245981674
15	10	2	uniform	G000718015	0.210441	0.2219	0.21667519245981676
15	10	2	uniform	G000718095	0.203091	0.24089	0.22329488086134433
15	10	2	uniform	G000718315	0.20284	0.27811	0.20708778675569084
15	10	2	uniform	G000718595	0.205591	0.24335	0.21374488086134438
15	10	2	uniform	G000718635	0.208135	0.24775	0.2188651924598167
15	10	2	uniform	G000718985	0.208189	0.20051	0.23510833485989735
15	10	2	uniform	G000719265	0.209581	0.22095	0.21422519245981672
15	10	2	uniform	G000719335	0.210704	0.24939	0.22289488086134437
15	10	2	uniform	G000719955	0.208176	0.2523	0.2173923176024153
15	10	2	uniform	G000720455	0.21105	0.24029	0.23022488086134438
15	10	2	uniform	G000720475	0.203396	0.24911	0.21408699324156538
15	10	2	uniform	G000721235	0.201822	0.27784	0.2079737873815505
15	10	2	uniform	G000721265	0.209756	0.20789	0.24714488086134434
15	10	2	uniform	G000721275	0.210153	0.26357	0.21708488086134436
15	10	2	uniform	G000721445	0.211042	0.25065	0.24039181651305333
15	10	2	uniform	G000725495	0.201658	0.27448	0.20583467645350492
15	10	2	uniform	G000725795	0.203297	0.23239	0.2093256067010951
15	10	2	uniform	G000802245	0.202443	0.2037	0.22608214372203544
15	10	2	uniform	G000818195	0.215623	0.04542	0.22729488086134436
15	10	2	uniform	G000819545	0.215278	0.07292	0.21639650606654373
15	10	2	uniform	G000827005	0.208124	0.25362	0.21811959191457267
15	10	2	uniform	G000830005	0.206203	0.26215	0.20979488086134437
15	10	2	uniform	G000935125	0.207	0.22597	0.21268519245981674
15	10	2	uniform	G000938975	0.185221	0.30091	0.21822238129620725
15	10	2	uniform	G000968255	0.19769	0.28678	0.20505467645350492
15	10	2	uniform	G000993785	0.212584	0.19466	0.2456447005606177
15	10	2	uniform	G001005085	0.202282	0.30008	0.2083074124276614
15	10	2	uniform	G001011035	0.208396	0.26144	0.24283825172455337
15	10	2	uniform	G001013905	0.198561	0.28406	0.20163378738155052
15	10	2	uniform	G001083795	0.212605	0.23593	0.2516841925882501
15	10	2	uniform	G001187435	0.211756	0.22186	0.21716519245981675
15	10	2	uniform	G001278075	0.204018	0.24879	0.2254348808613444
15	10	2	uniform	G001279695	0.202463	0.25178	0.21868488086134433
15	10	2	uniform	G001279725	0.209778	0.20672	0.2332448808613444
15	10	2	uniform	G001298575	0.201446	0.28532	0.21539248449175996
15	10	2	uniform	G001418335	0.199251	0.25385	0.21516467645350493
15	10	2	uniform	G001418415	0.199825	0.2519	0.21379120444482289
15	10	2	uniform	G001418465	0.20071	0.26871	0.20852699324156537
15	10	2	uniform	G001418475	0.199905	0.25708	0.21493426282733824
15	10	2	uniform	G001418495	0.201257	0.18921	0.21918028190487682
15	10	2	uniform	G001418585	0.197656	0.2943	0.20629784664599193
15	10	2	uniform	G001418655	0.19012	0.30979	0.19988467645350488
15	10	2	uniform	G001419695	0.200069	0.22774	0.21951120444482292
15	10	2	uniform	G001419745	0.200301	0.28058	0.20678699324156538
15	10	2	uniform	G001493375	0.211317	0.19325	0.2406241925882501
15	10	2	uniform	G001509795	0.198871	0.26366	0.1991413015846305
15	10	2	uniform	G001511815	0.20135	0.3083	0.2001821437220354
15	10	2	uniform	G001513975	0.194987	0.26778	0.2009313015846305
15	10	2	uniform	G001514045	0.181279	0.31871	0.20513079350808405
15	10	2	uniform	G001611795	0.195109	0.28721	0.20204523254087564
15	10	2	uniform	G001646665	0.206555	0.25773	0.20887488086134434
15	10	2	uniform	G001654495	0.201666	0.26309	0.204858138064911
15	10	2	uniform	G001660045	0.200003	0.28847	0.20926378738155052
15	10	2	uniform	G001693675	0.212688	0.20616	0.23871488086134435
15	10	2	uniform	G001729485	0.20797	0.25149	0.2114951924598167
15	10	2	uniform	G001746425	0.207045	0.23777	0.22622488086134437
15	10	2	uniform	G001750785	0.209892	0.24195	0.22295488086134435
15	10	2	uniform	G001751375	0.21018	0.20959	0.24484181651305334
15	10	2	uniform	G001905365	0.204913	0.2491	0.21420488086134437
15	10	2	uniform	G900090125	0.0979157	0.31476	0.20837951645808597
15	10	2	uniform	G900142575	0.21078	0.23765	0.23588102589224677
15	10	2	exp	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	10	2	exp	G000009765	0.197616	0.27166	0.2031168310341474
15	10	2	exp	G000010605	0.206757	0.2575	0.22033203466922388
15	10	2	exp	G000091305	0.202177	0.28664	0.21476876387335858
15	10	2	exp	G000092385	0.202913	0.29428	0.23002053298393055
15	10	2	exp	G000158915	0.200515	0.28372	0.23476541709326637
15	10	2	exp	G000158935	0.197027	0.28595	0.21188960555695194
15	10	2	exp	G000158955	0.193989	0.27547	0.21169070562421372
15	10	2	exp	G000163875	0.213791	0.21296	0.24142203466922388
15	10	2	exp	G000203835	0.19799	0.29723	0.21194960555695197
15	10	2	exp	G000204605	0.204022	0.25723	0.21401989333229623
15	10	2	exp	G000213055	0.213509	0.21214	0.24283276181688182
15	10	2	exp	G000225525	0.210863	0.04487	0.20458905592456927
15	10	2	exp	G000240165	0.215036	0.24131	0.2272148080850895
15	10	2	exp	G000242715	0.0486771	0.00017	0.22803379685521688
15	10	2	exp	G000253235	0.207333	0.25641	0.21260203466922392
15	10	2	exp	G000317595	0.199007	0.27036	0.21104876387335858
15	10	2	exp	G000331005	0.200004	0.26407	0.21863989333229625
15	10	2	exp	G000342125	0.211812	0.22578	0.21985088911829262
15	10	2	exp	G000349325	0.195047	0.29123	0.2036090559245693
15	10	2	exp	G000373665	0.23658	0.01844	0.23140234397491485
15	10	2	exp	G000375725	0.227775	0.02847	0.21972203466922394
15	10	2	exp	G000376565	0.190286	0.32632	0.21238989333229624
15	10	2	exp	G000381025	0.214288	0.1828	0.25955918103729153
15	10	2	exp	G000384175	0.210146	0.04279	0.21264203466922393
15	10	2	exp	G000424785	0.211178	0.22054	0.24278918103729152
15	10	2	exp	G000424825	0.210658	0.21576	0.22986873989075868
15	10	2	exp	G000424845	0.209726	0.17718	0.24392377455240002
15	10	2	exp	G000424965	0.195492	0.23965	0.22963795212781213
15	10	2	exp	G000426325	0.209602	0.21409	0.22269873989075867
15	10	2	exp	G000429085	0.202051	0.21611	0.2180420346692239
15	10	2	exp	G000444875	0.20236	0.27407	0.1961928541153325
15	10	2	exp	G000497405	0.20851	0.16789	0.25219873989075864
15	10	2	exp	G000497425	0.207117	0.24599	0.22876203466922393
15	10	2	exp	G000695235	0.209883	0.26146	0.2199108891182926
15	10	2	exp	G000716215	0.19096	0.28919	0.2047199685360822
15	10	2	exp	G000716675	0.203526	0.28296	0.20630031064735807
15	10	2	exp	G000716805	0.192401	0.30116	0.21894683103414736
15	10	2	exp	G000717025	0.204851	0.22823	0.22447203466922389
15	10	2	exp	G000717345	0.20811	0.25627	0.21345088911829263
15	10	2	exp	G000717745	0.203674	0.24289	0.22116088911829265
15	10	2	exp	G000718015	0.210464	0.22402	0.2168708891182926
15	10	2	exp	G000718095	0.203507	0.24266	0.2235220346692239
15	10	2	exp	G000718315	0.202672	0.28024	0.20759395351970544
15	10	2	exp	G000718595	0.20565	0.24521	0.21397203466922393
15	10	2	exp	G000718635	0.208075	0.24959	0.2190608891182926
15	10	2	exp	G000718985	0.2079	0.20225	0.2347539947690505
15	10	2	exp	G000719265	0.209712	0.22217	0.2144208891182926
15	10	2	exp	G000719335	0.210686	0.25057	0.22312203466922392
15	10	2	exp	G000719955	0.208318	0.25458	0.21763276181688182
15	10	2	exp	G000720455	0.211107	0.2426	0.23045203466922393
15	10	2	exp	G000720475	0.203292	0.2512	0.2144003106473581
15	10	2	exp	G000721235	0.20142	0.28082	0.20818960555695193
15	10	2	exp	G000721265	0.209807	0.20902	0.24737203466922392
15	10	2	exp	G000721275	0.21014	0.26479	0.2173120346692239
15	10	2	exp	G000721445	0.210512	0.25348	0.23913918103729154
15	10	2	exp	G000725495	0.201342	0.27644	0.20607683103414742
15	10	2	exp	G000725795	0.202934	0.23405	0.20974285126511888
15	10	2	exp	G000802245	0.202497	0.20464	0.2266434095179463
15	10	2	exp	G000818195	0.215217	0.04739	0.2275220346692239
15	10	2	exp	G000819545	0.21398	0.07521	0.2166307327923267
15	10	2	exp	G000827005	0.208141	0.25531	0.21836210777514986
15	10	2	exp	G000830005	0.206286	0.26406	0.21002203466922392
15	10	2	exp	G000935125	0.207226	0.2273	0.21288088911829262
15	10	2	exp	G000938975	0.187779	0.29926	0.21982721779542644
15	10	2	exp	G000968255	0.197638	0.28937	0.20529683103414742
15	10	2	exp	G000993785	0.212587	0.19541	0.24578506281028156
15	10	2	exp	G001005085	0.202013	0.30244	0.2086590109503832
15	10	2	exp	G001011035	0.208383	0.26374	0.24283887029895218
15	10	2	exp	G001013905	0.198103	0.28715	0.20184960555695197
15	10	2	exp	G001083795	0.212996	0.23687	0.2520128891530319
15	10	2	exp	G001187435	0.211982	0.22322	0.21736088911829263
15	10	2	exp	G001278075	0.204099	0.25167	0.22566203466922388
15	10	2	exp	G001279695	0.202415	0.25273	0.21891203466922396
15	10	2	exp	G001279725	0.209887	0.20833	0.2334720346692239
15	10	2	exp	G001298575	0.201099	0.28875	0.2156298933322963
15	10	2	exp	G001418335	0.199322	0.25672	0.21540683103414737
15	10	2	exp	G001418415	0.199654	0.25336	0.21405778566274442
15	10	2	exp	G001418465	0.200989	0.2712	0.20884031064735806
15	10	2	exp	G001418475	0.199311	0.25986	0.21516876387335857
15	10	2	exp	G001418495	0.201264	0.19071	0.21941479079552087
15	10	2	exp	G001418585	0.197301	0.29723	0.20642460738933208
15	10	2	exp	G001418655	0.189495	0.31569	0.2001268310341474
15	10	2	exp	G001419695	0.199695	0.23001	0.21977778566274447
15	10	2	exp	G001419745	0.200412	0.28279	0.20710031064735807
15	10	2	exp	G001493375	0.211758	0.19342	0.24095288915303184
15	10	2	exp	G001509795	0.198514	0.26643	0.1993090559245693
15	10	2	exp	G001511815	0.201224	0.31083	0.20074340951794625
15	10	2	exp	G001513975	0.19431	0.27167	0.20109905592456925
15	10	2	exp	G001514045	0.179824	0.32592	0.2050969036701592
15	10	2	exp	G001611795	0.194548	0.29071	0.20226070562421372
15	10	2	exp	G001646665	0.206495	0.25892	0.20910203466922392
15	10	2	exp	G001654495	0.201442	0.26519	0.20519846219826793
15	10	2	exp	G001660045	0.19985	0.29161	0.20947960555695194
15	10	2	exp	G001693675	0.212715	0.20695	0.23894203466922392
15	10	2	exp	G001729485	0.208083	0.25369	0.2116908891182926
15	10	2	exp	G001746425	0.207027	0.23833	0.22645203466922392
15	10	2	exp	G001750785	0.209926	0.24334	0.22318203466922396
15	10	2	exp	G001751375	0.209837	0.21207	0.24358918103729152
15	10	2	exp	G001905365	0.20511	0.25073	0.21443203466922392
15	10	2	exp	G900090125	0.0879512	0.33908	0.20098862787749344
15	10	2	exp	G900142575	0.210825	0.23803	0.2363721765354204
15	10	3	uniform	REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
15	10	3	uniform	G000009765	0.180484	0.39385	0.17956723604513908
15	10	3	uniform	G000010605	0.188636	0.36376	0.19393971957442024
15	10	3	uniform	G000091305	0.171849	0.44275	0.18606679772550458
15	10	3	uniform	G000092385	0.193103	0.38075	0.21391446062602185
15	10	3	uniform	G000147815	0.192996	0.37359	0.21267446062602186
15	10	3	uniform	G000156435	0.180632	0.38943	0.18454241170850696
15	10	3	uniform	G000158915	0.192601	0.376	0.21980446062602185
15	10	3	uniform	G000158935	0.150404	0.43536	0.17600154636141793
15	10	3	uniform	G000158955	0.178608	0.39376	0.18811661849177694
15	10	3	uniform	G000163875	0.193519	0.34212	0.21544779510074819
15	10	3	uniform	G000204605	0.186967	0.37096	0.1904971877054906
15	10	3	uniform	G000213055	0.198106	0.29778	0.21692913151626173
15	10	3	uniform	G000240165	0.199466	0.34789	0.21622446062602182
15	10	3	uniform	G000242715	0.0457862	0.00316	0.20500434543095786
15	10	3	uniform	G000253235	0.189289	0.37197	0.18662779510074815
15	10	3	uniform	G000317595	0.177266	0.39848	0.18237036115445704
15	10	3	uniform	G000331005	0.184156	0.3803	0.19511718770549058
15	10	3	uniform	G000349325	0.180277	0.40276	0.18019366284197813
15	10	3	uniform	G000373565	0.195931	0.01546	0.1951030914223343
15	10	3	uniform	G000373665	0.199254	0.04759	0.22096446062602185
15	10	3	uniform	G000375725	0.219916	0.03619	0.19332971957442022
15	10	3	uniform	G000376565	0.183094	0.41105	0.18886718770549057
15	10	3	uniform	G000380165		0.2589344606260218
15	10	3	uniform	G000381025	0.206921	0.242	0.2568144606260218
15	10	3	uniform	G000384175	0.213889	0.0344	0.18666779510074816
15	10	3	uniform	G000424785	0.202206	0.29598	0.2400444606260218
15	10	3	uniform	G000424825	0.199227	0.30059	0.22312446062602181
15	10	3	uniform	G000424845	0.198726	0.24756	0.23506446062602182
15	10	3	uniform	G000424965	0.199658	0.26098	0.2400444606260218
15	10	3	uniform	G000426325	0.199007	0.28336	0.21595446062602183
15	10	3	uniform	G000444875	0.183795	0.3995	0.17435434543095787
15	10	3	uniform	G000497405	0.196339	0.23914	0.2454544606260219
15	10	3	uniform	G000497425	0.191642	0.34502	0.20266217849303408
15	10	3	uniform	G000497445	0.182277	0.38652	0.18830434543095784
15	10	3	uniform	G000716215	0.179698	0.39476	0.1860963492327744
15	10	3	uniform	G000716675	0.188039	0.40614	0.18416309142233434
15	10	3	uniform	G000716805	0.183541	0.37258	0.1953972360451391
15	10	3	uniform	G000717025	0.18993	0.32433	0.19807971957442022
15	10	3	uniform	G000717745	0.187803	0.35299	0.1888829669745083
15	10	3	uniform	G000718015	0.188041	0.35171	0.18107179445264793
